	#ALIMENTADOR	ALIM_NRO	ME_PSEUDO	ME_TIPO	ME_NOMBRE	ME_ORDEN	UT_TPLNR	UT_TXT	UT_OBJECTNAMEID	UT_TIPO	SPRID	CAPTION	SECUENCIA
30170	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB102	PIQUETE OB102	6327347	PIQUETE_MT	408	Poste de Madera de M.T.	8
30171	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327348	VANO 3x50 Al. T	6327348	LAMT	1089	LAMT 13,2 kV	9
30172	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB103	PIQUETE OB103	6327350	PIQUETE_MT	408	Poste de Madera de M.T.	10
30173	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327351	VANO 3x50 Al. T	6327351	LAMT	1089	LAMT 13,2 kV	11
30174	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB104	PIQUETE OB104	6327353	PIQUETE_MT	408	Poste de Madera de M.T.	12
30175	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327354	VANO 3x50 Al. T	6327354	LAMT	1089	LAMT 13,2 kV	13
30176	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB105	PIQUETE OB105	6327356	PIQUETE_MT	408	Poste de Madera de M.T.	14
30177	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327357	VANO 3x50 Al. T	6327357	LAMT	1089	LAMT 13,2 kV	15
30178	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB106	PIQUETE OB106	6327359	PIQUETE_MT	408	Poste de Madera de M.T.	16
30179	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327362	VANO 3x50 Al. T	6327362	LAMT	1089	LAMT 13,2 kV	17
30180	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB107	PIQUETE OB107	6327364	PIQUETE_MT	408	Poste de Madera de M.T.	18
30181	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327365	VANO 3x50 Al. T	6327365	LAMT	1089	LAMT 13,2 kV	19
30182	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB108	PIQUETE OB108	6327367	PIQUETE_MT	408	Poste de Madera de M.T.	20
30183	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327368	VANO 3x50 Al. T	6327368	LAMT	1089	LAMT 13,2 kV	21
30184	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB109	PIQUETE OB109	6327370	PIQUETE_MT	408	Poste de Madera de M.T.	22
30185	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327371	VANO 3x50 Al. T	6327371	LAMT	1089	LAMT 13,2 kV	23
30186	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB110	PIQUETE OB110	6327373	PIQUETE_MT	408	Poste de Madera de M.T.	24
30187	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327374	VANO 3x50 Al. T	6327374	LAMT	1089	LAMT 13,2 kV	25
30188	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB111	PIQUETE OB111	6327376	PIQUETE_MT	408	Poste de Madera de M.T.	26
30189	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327377	VANO 3x50 Al. T	6327377	LAMT	1089	LAMT 13,2 kV	27
30190	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB112	PIQUETE OB112	6327379	PIQUETE_MT	408	Poste de Madera de M.T.	28
30191	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327380	VANO 3x50 Al. T	6327380	LAMT	1089	LAMT 13,2 kV	29
30192	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB113	PIQUETE OB113	6327382	PIQUETE_MT	408	Poste de Madera de M.T.	30
30193	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327383	VANO 3x50 Al. T	6327383	LAMT	1089	LAMT 13,2 kV	31
30194	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB114	PIQUETE OB114	6327385	PIQUETE_MT	408	Poste de Madera de M.T.	32
30195	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327386	VANO 3x50 Al. T	6327386	LAMT	1089	LAMT 13,2 kV	33
30196	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB115	PIQUETE OB115	6327388	PIQUETE_MT	408	Poste de Madera de M.T.	34
30197	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327389	VANO 3x50 Al. T	6327389	LAMT	1089	LAMT 13,2 kV	35
30198	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB116	PIQUETE OB116	6327391	PIQUETE_MT	408	Poste de Madera de M.T.	36
30199	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327392	VANO 3x50 Al. T	6327392	LAMT	1089	LAMT 13,2 kV	37
30200	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB117	PIQUETE OB117	6327394	PIQUETE_MT	408	Poste de Madera de M.T.	38
30201	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327397	VANO 3x50 Al. T	6327397	LAMT	1089	LAMT 13,2 kV	39
30202	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB118	PIQUETE OB118	6327399	PIQUETE_MT	408	Poste de Madera de M.T.	40
30203	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327400	VANO 3x50 Al. T	6327400	LAMT	1089	LAMT 13,2 kV	41
30204	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB119	PIQUETE OB119	6327402	PIQUETE_MT	408	Poste de Madera de M.T.	42
30205	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327403	VANO 3x50 Al. T	6327403	LAMT	1089	LAMT 13,2 kV	43
30206	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB120	PIQUETE OB120	6327405	PIQUETE_MT	408	Poste de Madera de M.T.	44
30207	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327406	VANO 3x50 Al. T	6327406	LAMT	1089	LAMT 13,2 kV	45
30208	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB121	PIQUETE OB121	6327408	PIQUETE_MT	408	Poste de Madera de M.T.	46
30209	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327409	VANO 3x50 Al. T	6327409	LAMT	1089	LAMT 13,2 kV	47
30210	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB122	PIQUETE OB122	6327411	PIQUETE_MT	408	Poste de Madera de M.T.	48
30211	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327413	VANO 3x50 Al. T	6327413	LAMT	1089	LAMT 13,2 kV	49
30212	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB123	PIQUETE OB123	6327415	PIQUETE_MT	408	Poste de Madera de M.T.	50
30213	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327416	VANO 3x50 Al. T	6327416	LAMT	1089	LAMT 13,2 kV	51
30214	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB124	PIQUETE OB124	6327418	PIQUETE_MT	408	Poste de Madera de M.T.	52
30215	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327419	VANO 3x50 Al. T	6327419	LAMT	1089	LAMT 13,2 kV	53
30216	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB125	PIQUETE OB125	6327421	PIQUETE_MT	408	Poste de Madera de M.T.	54
30217	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327422	VANO 3x50 Al. T	6327422	LAMT	1089	LAMT 13,2 kV	55
30218	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB126	PIQUETE OB126	6327424	PIQUETE_MT	408	Poste de Madera de M.T.	56
30219	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327426	VANO 3x50 Al. T	6327426	LAMT	1089	LAMT 13,2 kV	57
30220	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB127	PIQUETE OB127	6327428	PIQUETE_MT	408	Poste de Madera de M.T.	58
30221	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327429	VANO 3x50 Al. T	6327429	LAMT	1089	LAMT 13,2 kV	59
30222	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB128	PIQUETE OB128	6327431	PIQUETE_MT	408	Poste de Madera de M.T.	60
30223	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327432	VANO 3x50 Al. T	6327432	LAMT	1089	LAMT 13,2 kV	61
30224	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB129	PIQUETE OB129	6327434	PIQUETE_MT	408	Poste de Madera de M.T.	62
30225	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327436	VANO 3x50 Al. T	6327436	LAMT	1089	LAMT 13,2 kV	63
30226	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB130	PIQUETE OB130	6327438	PIQUETE_MT	408	Poste de Madera de M.T.	64
30227	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327440	VANO 3x50 Al. T	6327440	LAMT	1089	LAMT 13,2 kV	65
30228	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB131	PIQUETE OB131	6327442	PIQUETE_MT	408	Poste de Madera de M.T.	66
30229	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327443	VANO 3x50 Al. T	6327443	LAMT	1089	LAMT 13,2 kV	67
30230	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB132	PIQUETE OB132	6327445	PIQUETE_MT	408	Poste de Madera de M.T.	68
30231	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327446	VANO 3x50 Al. T	6327446	LAMT	1089	LAMT 13,2 kV	69
30232	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB133	PIQUETE OB133	6327448	PIQUETE_MT	408	Poste de Madera de M.T.	70
30233	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327449	VANO 3x50 Al. T	6327449	LAMT	1089	LAMT 13,2 kV	71
30234	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB134	PIQUETE OB134	6327451	PIQUETE_MT	408	Poste de Madera de M.T.	72
30235	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327452	VANO 3x50 Al. T	6327452	LAMT	1089	LAMT 13,2 kV	73
30236	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB135	PIQUETE OB135	6327454	PIQUETE_MT	408	Poste de Madera de M.T.	74
30237	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327455	VANO 3x50 Al. T	6327455	LAMT	1089	LAMT 13,2 kV	75
30238	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB136	PIQUETE OB136	6327457	PIQUETE_MT	408	Poste de Madera de M.T.	76
30239	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327458	VANO 3x50 Al. T	6327458	LAMT	1089	LAMT 13,2 kV	77
30240	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB137	PIQUETE OB137	6327460	PIQUETE_MT	408	Poste de Madera de M.T.	78
30241	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327461	VANO 3x50 Al. T	6327461	LAMT	1089	LAMT 13,2 kV	79
30242	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB138	PIQUETE OB138	6327463	PIQUETE_MT	408	Poste de Madera de M.T.	80
30243	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327464	VANO 3x50 Al. T	6327464	LAMT	1089	LAMT 13,2 kV	81
30244	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB139	PIQUETE OB139	6327466	PIQUETE_MT	408	Poste de Madera de M.T.	82
30245	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327467	VANO 3x50 Al. T	6327467	LAMT	1089	LAMT 13,2 kV	83
30246	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB143	PIQUETE OB143	6327638	PIQUETE_MT	408	Poste de Madera de M.T.	84
30247	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327636	VANO 3x50 Al. T	6327636	LAMT	1089	LAMT 13,2 kV	85
30248	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	OB142	PIQUETE OB142	6327635	PIQUETE_MT	408	Poste de Madera de M.T.	86
30249	18552866	15326A	MM95858165	TRONCAL	MEL-B04-1432|S606OL|	127	6327633	VANO 3x50 Al. T	6327633	LAMT	1089	LAMT 13,2 kV	87
30250	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	6327629	VANO 3x50 Al. T	6327629	LAMT	1089	LAMT 13,2 kV	1
30251	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	OB141	PIQUETE OB141	6327626	PIQUETE_MT	408	Poste de Madera de M.T.	2
30252	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	6327624	VANO 3x50 Al. T	6327624	LAMT	1089	LAMT 13,2 kV	3
30253	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	OB140	PIQUETE OB140	6327622	PIQUETE_MT	408	Poste de Madera de M.T.	4
30254	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	55434845	VANO 3x50 Al. T	55434845	LAMT	1089	LAMT 13,2 kV	5
30255	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158639	VANO 3x50 Al. T	94158639	LAMT	1089	LAMT 13,2 kV	6
30256	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF675-003	PIQUETE AF675	94158638	PIQUETE_MT	408	Poste de Madera de M.T.	7
30257	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AB766-003	PIQUETE AB766	55435207	PIQUETE_MT	440	Pos. con Rndas para Cruce Rio 	8
30258	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	55434850	TRAMO 3x1x185/50 Al. XLPE	55434850	CSMT	1091	CAS 13,2 kV	9
30259	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	55434852	TRAMO 3x1x185/50 Al. XLPE	55434852	CSMT	1091	CAS 13,2 kV	10
30260	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158640	VANO 3x50 Al. T	94158640	LAMT	1089	LAMT 13,2 kV	11
30261	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF674-002	PIQUETE AF674	94158636	PIQUETE_MT	408	Poste de Madera de M.T.	12
30262	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158637	VANO 3x50 Al. T	94158637	LAMT	1089	LAMT 13,2 kV	13
30263	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF673-004	PIQUETE AF673	94158634	PIQUETE_MT	408	Poste de Madera de M.T.	14
30264	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158635	VANO 3x50 Al. T	94158635	LAMT	1089	LAMT 13,2 kV	15
30265	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF672-003	PIQUETE AF672	94158632	PIQUETE_MT	408	Poste de Madera de M.T.	16
30266	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158633	VANO 3x50 Al. T	94158633	LAMT	1089	LAMT 13,2 kV	17
30267	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF671-004	PIQUETE AF671	94158630	PIQUETE_MT	408	Poste de Madera de M.T.	18
30268	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158631	VANO 3x50/8 Al/Ac. P. LP	94158631	LAMT	1089	LAMT 13,2 kV	19
30269	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF670-004	PIQUETE AF670	94158628	PIQUETE_MT	408	Poste de Madera de M.T.	20
30270	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158629	VANO 3x50/8 Al/Ac. P. LP	94158629	LAMT	1089	LAMT 13,2 kV	21
30271	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF669-003	PIQUETE AF669	94158627	PIQUETE_MT	408	Poste de Madera de M.T.	22
30272	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	6327821	VANO 3x50/8 Al/Ac. P. LP	6327821	LAMT	1089	LAMT 13,2 kV	23
30273	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158625	VANO 3x50/8 Al/Ac. P. LP	94158625	LAMT	1089	LAMT 13,2 kV	24
30274	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF668-003	PIQUETE AF668	94158624	PIQUETE_MT	408	Poste de Madera de M.T.	25
30275	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158626	VANO 3x50/8 Al/Ac. P. LP	94158626	LAMT	1089	LAMT 13,2 kV	27
30276	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF667-003	PIQUETE AF667	94158622	PIQUETE_MT	408	Poste de Madera de M.T.	28
30277	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158623	VANO 3x50/8 Al/Ac. P. LP	94158623	LAMT	1089	LAMT 13,2 kV	29
30278	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF666-004	PIQUETE AF666	94158620	PIQUETE_MT	408	Poste de Madera de M.T.	30
30279	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158621	VANO 3x50/8 Al/Ac. P. LP	94158621	LAMT	1089	LAMT 13,2 kV	31
30280	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF665-004	PIQUETE AF665	94158618	PIQUETE_MT	408	Poste de Madera de M.T.	32
30281	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158619	VANO 3x50/8 Al/Ac. P. LP	94158619	LAMT	1089	LAMT 13,2 kV	33
30282	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF664-004	PIQUETE AF664	94158616	PIQUETE_MT	408	Poste de Madera de M.T.	34
30283	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158617	VANO 3x50/8 Al/Ac. P. LP	94158617	LAMT	1089	LAMT 13,2 kV	35
30284	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF663-004	PIQUETE AF663	94158614	PIQUETE_MT	408	Poste de Madera de M.T.	36
30285	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158615	VANO 3x50/8 Al/Ac. P. LP	94158615	LAMT	1089	LAMT 13,2 kV	37
30286	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF662-004	PIQUETE AF662	94158612	PIQUETE_MT	408	Poste de Madera de M.T.	38
30287	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158613	VANO 3x50/8 Al/Ac. P. LP	94158613	LAMT	1089	LAMT 13,2 kV	39
30288	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF661-003	PIQUETE AF661	94158610	PIQUETE_MT	408	Poste de Madera de M.T.	40
30289	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158611	VANO 3x50/8 Al/Ac. P. LP	94158611	LAMT	1089	LAMT 13,2 kV	41
30290	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF639-004	PIQUETE AF639	94158550	PIQUETE_MT	408	Poste de Madera de M.T.	42
30291	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158561	VANO 3x50/8 Al/Ac. P. LP	94158561	LAMT	1089	LAMT 13,2 kV	43
30292	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF644-004	PIQUETE AF644	94158560	PIQUETE_MT	408	Poste de Madera de M.T.	44
30293	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158562	VANO 3x50/8 Al/Ac. P. LP	94158562	LAMT	1089	LAMT 13,2 kV	45
30294	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF643-004	PIQUETE AF643	94158558	PIQUETE_MT	408	Poste de Madera de M.T.	46
30295	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	94158559	VANO 3x50/8 Al/Ac. P. LP	94158559	LAMT	1089	LAMT 13,2 kV	47
30296	18552866	15326A	MM6327631	TRONCAL	MEL-4580-9|4581-9|K04-832|S04-1342|S04-1343|S606OL|	128	AF642-003	PIQUETE AF642	94158556	PIQUETE_MT	408	Poste de Madera de M.T.	48
